id_transaccion,id_usuario,fecha,hora,dias_antiguedad_cuenta,email_verificado,categoria,monto,es_online,tipo_tarjeta,pais_emision,pais_pago,mismo_envio_facturacion,tipo_dispositivo,sistema_operativo,dispositivo_nuevo,uso_vpn_proxy,paso_3d_secure,minutos_desde_ultima_tx,es_fraude
sdv-id-owxGzn,99afee64-9024-4225-84bb-10e079f7f38c,1970-01-01,23:33:50,910,opacheco@example.com,Travel,151.03,1,Mastercard,ESP,ESP,1,Mobile,iOS,0,1,1,1648,0
sdv-id-wlknJv,f5f5431f-4f40-46ed-9aa5-d4e236c077aa,1970-01-01,07:03:27,1273,vhill@example.net,Travel,267.06,1,Amex,ESP,CHL,1,Mobile,Windows,0,0,1,2826,0
sdv-id-yWkNiu,1a7167c7-6875-4545-832f-52c48e0370cf,1970-01-01,22:01:49,1468,stephaniesanders@example.net,Tech,673.44,1,Visa,ESP,ARE,1,Tablet,iOS,0,0,0,213,1
sdv-id-CKMagz,0aeccec7-204d-49da-b156-7f2acef74829,1970-01-01,01:35:49,861,jillthompson@example.org,Gaming,630.5,1,Mastercard,ESP,ESP,1,Tablet,macOS,0,1,1,2266,1
sdv-id-ohWVfR,daea544a-291a-4905-9a29-fe6b590bd0c6,1970-01-01,13:37:02,528,johnsonjennifer@example.net,Health,12.01,1,Amex,ESP,ESP,0,Desktop,macOS,1,0,0,2125,0
sdv-id-pdgyKr,57447fcf-f240-4f38-8c95-575dacd397e7,1970-01-01,13:08:45,1273,bsmith@example.org,Retail,285.1,1,Mastercard,ESP,SGP,1,Tablet,Android,0,0,0,2637,0
sdv-id-MRBiIM,eef39b66-79c4-46f8-8216-50554b09edf3,1970-01-01,22:52:50,162,uhughes@example.org,Tech,1651.75,1,Mastercard,ESP,KEN,0,Tablet,iOS,1,0,0,2,1
sdv-id-NMaDqA,7c9428af-461a-4f63-89b0-16e51e595d1f,1970-01-01,22:12:34,943,hancockjesus@example.net,Tech,414.39,1,Visa,ESP,KOR,1,Desktop,Linux,1,1,1,5,1
sdv-id-Yquqnv,4dffc9aa-b5bb-4bce-ac15-c4ad57904515,1970-01-01,17:49:09,718,hollyrussell@example.net,Travel,26.09,1,Amex,ESP,ESP,1,Tablet,Android,1,0,0,342,0
sdv-id-raTZRd,40d1ff56-0c78-4409-b96d-c079a75908f0,1970-01-01,22:25:17,1300,katiegarcia@example.net,Tech,1555.65,1,Mastercard,ESP,CHE,0,Desktop,macOS,0,1,1,2,1
sdv-id-zhJoFs,44725ab7-bc44-4417-914b-a9bb60f91495,1970-01-01,09:28:44,134,joseph84@example.net,Health,1515.82,1,Mastercard,ESP,SAU,0,Desktop,Windows,1,1,1,1352,1
sdv-id-RIESeG,ff3c03a6-3575-44ee-bd36-5abf633bffff,1970-01-01,08:43:59,1343,lawsonjulia@example.com,Travel,1513.08,1,Mastercard,ESP,USA,0,Desktop,Android,0,0,1,2,1
sdv-id-KdIuJN,2207cb65-b197-4ed1-857a-e3fff8ed08ae,1970-01-01,04:36:21,32,juarezraymond@example.org,Gaming,649.7,1,Visa,ESP,ESP,0,Tablet,Windows,0,0,1,738,0
sdv-id-coLJfu,92dba65f-ec35-4d88-9431-9083ce60cada,1970-01-01,09:32:01,605,mhawkins@example.net,Health,601.79,1,Visa,ESP,VNM,0,Tablet,Android,1,0,0,704,1
sdv-id-RcColm,8d5af123-085d-47e6-872c-5869d4c933f2,1970-01-01,04:22:36,881,brauneric@example.net,Retail,345.97,1,Visa,ESP,CHE,0,Mobile,Linux,0,0,0,703,1
sdv-id-mjCfxP,8429e12c-347f-4a8c-b39a-442b0d92bc7e,1970-01-01,05:37:19,405,rhernandez@example.net,Gaming,426.12,1,Visa,ESP,AUT,0,Desktop,Android,0,0,0,315,1
sdv-id-DiRmUw,c4dc474e-820a-485a-bedb-b510dff3fbae,1970-01-01,15:56:16,539,emily00@example.net,Travel,890.08,1,Mastercard,ESP,ESP,0,Mobile,Linux,0,1,1,421,1
sdv-id-gyeWxO,01de8041-9cb2-4bbd-b1a0-261ec0d70f89,1970-01-01,14:15:58,1107,lorifrazier@example.com,Retail,224.69,1,Amex,ESP,MEX,1,Desktop,iOS,1,0,1,1175,0
sdv-id-VwZWHH,326684ff-3ffe-4652-aac0-32fa130e8618,1970-01-01,13:32:29,626,stephen16@example.org,Travel,1346.09,1,Visa,ESP,ESP,0,Tablet,Android,1,0,1,333,1
sdv-id-EPtKVa,43b9da13-ec85-4f37-bbc1-a987aff8754d,1970-01-01,21:02:07,408,markknox@example.com,Gaming,146.01,1,Mastercard,ESP,ESP,1,Desktop,Android,0,0,0,1934,0
sdv-id-lRDTQT,4d980202-3fbc-45e0-9b19-11122d2ae08e,1970-01-01,22:35:53,731,allisonwilson@example.net,Health,784.89,1,Visa,ESP,SGP,1,Tablet,Windows,1,1,0,3,0
sdv-id-rVmQyL,7dd12d57-0b84-4c50-96c1-b18366dc3989,1970-01-01,18:30:02,738,roachcraig@example.com,Food,315.05,1,Visa,ESP,EGY,1,Tablet,macOS,1,1,0,223,1
sdv-id-hMhXhn,7936931e-9771-480b-b768-c85bfee3dbaa,1970-01-01,16:33:18,1087,john85@example.org,Travel,560.84,1,Mastercard,ESP,COL,1,Tablet,macOS,0,1,1,977,0
sdv-id-jWhWOr,e5bfca33-67a0-4eec-9a4b-0992a834f352,1970-01-01,13:17:37,127,johnsonangela@example.net,Retail,1535.17,1,Mastercard,ESP,ESP,0,Tablet,Linux,1,0,1,302,1
sdv-id-ZBleIB,7ae2755c-159f-4cf1-99ed-af6a53868606,1970-01-01,16:48:16,295,marvin25@example.org,Health,168.64,1,Visa,ESP,ESP,0,Tablet,macOS,1,0,1,58,1
sdv-id-sUQqab,32455848-cbcf-4687-95d2-5c83c7e9607b,1970-01-01,18:58:53,615,melissa71@example.net,Tech,22.84,1,Amex,ESP,BRA,0,Desktop,Android,0,0,0,271,0
sdv-id-hAfZpX,bd00ff19-608d-4135-8f19-9b9217b4e6d0,1970-01-01,10:15:31,843,gomezsarah@example.net,Food,1387.57,1,Mastercard,ESP,ESP,0,Mobile,Linux,0,1,0,4,1
sdv-id-seFnUX,c3093b6e-37e9-42e2-935a-c07aaa0217d0,1970-01-01,19:46:17,86,lancejenkins@example.net,Food,1807.19,1,Mastercard,ESP,ESP,0,Tablet,Android,0,1,1,413,1
sdv-id-MOBsef,d6aecadf-8c8e-4021-8662-4e644bdff0e0,1970-01-01,06:15:03,1397,karenduncan@example.net,Food,478.74,1,Visa,ESP,TUR,0,Tablet,Android,0,1,1,158,1
sdv-id-CKCWzn,98daae8c-f9f7-4004-adfe-874557968d64,1970-01-01,04:24:26,1457,erikahill@example.net,Food,858.6,1,Visa,ESP,THA,0,Tablet,iOS,1,1,0,2707,0
sdv-id-leHbEi,e9d68f23-b489-4070-b914-f8a8bea4ff31,1970-01-01,13:48:12,728,john32@example.org,Health,1743.02,1,Mastercard,ESP,COL,0,Tablet,Linux,0,1,0,29,1
sdv-id-fYRWHN,7ccd3dc0-740a-4bed-9323-8affe1e538a1,1970-01-01,15:57:04,1144,leonkimberly@example.org,Gaming,853.53,1,Amex,ESP,KEN,0,Tablet,Windows,0,1,0,1578,1
sdv-id-Akdxmg,61592130-aec5-409c-9226-15b299cd0df3,1970-01-01,17:27:09,1070,savannahrivas@example.com,Retail,147.13,1,Amex,ESP,ESP,1,Desktop,Android,0,0,0,515,0
sdv-id-ESGYLa,9d96bf5e-4d9e-4bb9-beb2-f90442cf4e6d,1970-01-01,01:51:39,810,avilarichard@example.org,Food,827.63,1,Amex,ESP,ESP,1,Tablet,Android,1,1,1,115,1
sdv-id-FaCbNS,baff361a-b37e-4c41-9a62-75f5cf590b8e,1970-01-01,14:30:59,141,mpeterson@example.org,Food,79.33,1,Visa,ESP,AUT,0,Desktop,Android,0,1,1,6,1
sdv-id-usmhpD,2c762354-3b09-46a2-8c2b-b3da6ea7751c,1970-01-01,00:05:29,1080,birdjason@example.net,Health,1118.63,1,Amex,ESP,FRA,0,Desktop,Windows,1,0,1,123,1
sdv-id-FUxOPf,e6267164-d361-4b3a-bcff-ae922c435667,1970-01-01,01:42:39,771,plogan@example.com,Retail,1307.06,1,Mastercard,ESP,ESP,0,Tablet,Windows,1,0,1,15,1
sdv-id-vhRlDJ,0ad7d77c-9bf4-4cc6-af1f-be1687324f52,1970-01-01,15:17:40,540,hawkinsmatthew@example.org,Food,47.6,1,Visa,ESP,ESP,0,Tablet,Android,0,1,1,759,0
sdv-id-YOPdbb,79ea5621-6614-43a7-b6c9-aeb22ae7dc19,1970-01-01,13:56:44,1336,nflores@example.org,Retail,829.07,1,Amex,ESP,TUR,0,Tablet,macOS,1,1,0,11,0
sdv-id-cBIiHt,f783b6f6-d775-4809-a18d-052048cc32c6,1970-01-01,12:46:41,532,michael16@example.org,Health,424.4,1,Visa,ESP,ESP,1,Tablet,Linux,0,0,1,1325,1
sdv-id-SskiwE,7162ef9f-2f40-4722-9c7d-a3b318f23779,1970-01-01,22:34:50,179,matthew81@example.com,Travel,58.8,1,Visa,ESP,ESP,1,Tablet,macOS,1,1,0,79,0
sdv-id-zBgoQb,70cafdd8-fc04-4f08-9207-0158f2771f63,1970-01-01,13:40:40,1112,andrewallen@example.net,Gaming,1554.99,1,Visa,ESP,RUS,0,Desktop,iOS,0,0,0,276,1
sdv-id-mYLNcj,725d4259-3c4b-4eec-a231-ee7342c2d2eb,1970-01-01,10:27:54,652,klinebrandon@example.com,Gaming,372.35,1,Amex,ESP,JPN,1,Desktop,Android,0,0,1,233,0
sdv-id-wpzsMm,5f986ebb-0fd4-43c9-9273-f0c170a64fb3,1970-01-01,04:37:11,796,xromero@example.org,Retail,598.8,1,Visa,ESP,ESP,0,Tablet,Linux,1,0,0,458,1
sdv-id-EatiaQ,23f3e5c5-46b6-46ea-b2f4-f240f69e963d,1970-01-01,17:02:17,1049,mackvirginia@example.com,Gaming,1865.75,1,Amex,ESP,MEX,0,Desktop,Windows,0,1,0,2,1
sdv-id-pwXtcS,6d817b6b-6ce1-4dee-add4-f2094486fb1b,1970-01-01,16:45:50,595,tbrock@example.org,Gaming,788.29,1,Visa,ESP,ESP,0,Mobile,iOS,0,1,1,34,1
sdv-id-USwOQJ,5be6128e-18c2-4797-a142-ea7d17be3111,1970-01-01,05:59:00,253,tammy34@example.org,Gaming,122.22,1,Mastercard,ESP,ESP,1,Mobile,iOS,1,0,1,1416,1
sdv-id-aoDMYF,a4b1f991-7542-4646-8d37-a539857dd3b3,1970-01-01,10:56:21,734,adam71@example.org,Travel,635.41,1,Amex,ESP,ESP,1,Mobile,Windows,1,1,0,310,1
sdv-id-bjOHYE,e830257d-cf8b-4eb2-83f1-5176eed15809,1970-01-01,04:20:53,34,wilsonsarah@example.org,Health,900.52,1,Visa,ESP,ARE,0,Mobile,macOS,0,0,0,309,1
sdv-id-baPaRi,82fba3d1-936f-48ce-beb4-5346f488fbc8,1970-01-01,08:27:51,1390,grantjohn@example.com,Travel,1216.11,1,Amex,ESP,KOR,1,Desktop,Windows,1,0,0,827,0
sdv-id-wxondJ,80592bd0-df94-4be7-97af-0e28c9b77e59,1970-01-01,13:30:32,1105,tkennedy@example.com,Travel,45.28,1,Visa,ESP,SAU,1,Mobile,Linux,0,0,0,53,0
sdv-id-uQKFys,0ec0713d-ea2c-4a51-b688-d11fce4758be,1970-01-01,11:56:33,1181,taylorandrew@example.com,Retail,21.0,1,Amex,ESP,ESP,1,Desktop,iOS,0,0,0,476,0
sdv-id-aGbrwA,e7718e1b-d1df-4ff0-b5f3-2c8e83fc7a2b,1970-01-01,17:54:30,1078,williamsdouglas@example.com,Gaming,680.42,1,Amex,ESP,SGP,0,Tablet,Android,1,0,0,137,1
sdv-id-qoDgZp,0ac33b9c-37e6-4aaf-a917-5c82c4c34aeb,1970-01-01,21:23:25,720,iharris@example.org,Health,369.98,1,Visa,ESP,ESP,0,Desktop,macOS,0,1,0,1906,0
sdv-id-otLJON,13e7b504-c58a-4c51-afa8-e33b2a78ae7c,1970-01-01,05:18:41,1001,ewang@example.org,Travel,1354.92,1,Mastercard,ESP,ESP,0,Tablet,Linux,1,0,0,99,1
sdv-id-MMyyrF,c98a2fa2-3dba-44d7-935f-52da1f324096,1970-01-01,06:57:51,937,lbean@example.org,Retail,12.47,1,Mastercard,ESP,GBR,0,Desktop,iOS,0,0,0,299,1
sdv-id-BDtsiO,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,1970-01-01,20:02:49,1371,jacqueline58@example.com,Tech,1220.65,1,Amex,ESP,ESP,0,Tablet,Android,1,0,0,2,1
sdv-id-qyABgx,fa926f97-bd87-4f11-a1ca-afcd23a2f59c,1970-01-01,14:07:16,1477,rayalexander@example.org,Travel,276.93,1,Mastercard,ESP,ESP,1,Tablet,macOS,0,1,1,1389,0
sdv-id-uZcTlU,33a37a74-8046-4354-b822-58a7d306e664,1970-01-01,06:49:53,1277,jessica28@example.org,Tech,421.75,1,Amex,ESP,TUR,0,Desktop,Windows,1,1,1,2,0
sdv-id-OWtULd,6332472c-cdcc-40ec-bc65-182ecaec902d,1970-01-01,00:51:23,686,sarahsmith@example.net,Gaming,26.96,1,Mastercard,ESP,ESP,1,Desktop,Android,0,0,1,2879,1
sdv-id-YOOvab,5b5dc6ed-ef45-49fb-9955-5d44b245e656,1970-01-01,15:33:27,12,mtaylor@example.com,Travel,1225.38,1,Amex,ESP,ESP,0,Mobile,Android,0,0,0,1052,1
sdv-id-RQqtQg,8f0881ee-8011-416b-bae8-8926b423ccde,1970-01-01,19:09:31,182,jameschristian@example.com,Food,119.7,1,Mastercard,ESP,ESP,1,Tablet,macOS,0,0,1,1589,0
sdv-id-wMcIqV,1ab9f662-1bc0-4912-8519-72c431d9dd32,1970-01-01,07:26:55,1222,dmatthews@example.net,Food,1037.48,1,Mastercard,ESP,ESP,0,Mobile,macOS,1,1,0,4,1
sdv-id-auPIQg,b89f3a92-999a-4d86-99db-13028dab66d3,1970-01-01,21:05:07,399,lucasgeoffrey@example.net,Food,634.56,1,Amex,ESP,KEN,0,Tablet,macOS,0,0,1,852,1
sdv-id-WdIsWb,1aed7b3b-1e0b-43a2-94fb-02df69ded796,1970-01-01,23:59:56,484,gillerin@example.com,Tech,1004.59,1,Amex,ESP,IND,0,Desktop,Windows,0,1,1,3,1
sdv-id-uAfTBW,29f98244-33a3-4ced-8994-55322afd24e3,1970-01-01,08:27:51,621,williamgonzalez@example.org,Food,255.98,1,Visa,ESP,COL,0,Tablet,Android,1,1,0,677,0
sdv-id-fzmyhq,469ff562-8052-4405-ba84-bb5ffa6e3743,1970-01-01,21:52:12,1126,dixoncaroline@example.net,Tech,1129.16,1,Visa,ESP,ARG,0,Tablet,Android,1,1,0,338,1
sdv-id-BXdJsr,9b3b5b4c-ff2a-40c0-9ab3-83c9e88188c3,1970-01-01,16:08:13,1488,thomas36@example.net,Gaming,650.84,1,Visa,ESP,ESP,0,Desktop,Windows,1,1,1,39,0
sdv-id-ylEtkF,fb877cc4-b27f-4e82-acf2-059b58fbf7c7,1970-01-01,05:38:07,748,rbarnes@example.org,Tech,920.36,1,Mastercard,ESP,BEL,1,Desktop,Android,0,0,1,366,1
sdv-id-nkzudl,2f592f3e-1bbd-4513-b0bc-76c4e3fa6893,1970-01-01,20:53:58,435,kevin87@example.net,Health,1688.66,1,Mastercard,ESP,CHE,0,Desktop,Windows,1,1,0,38,0
sdv-id-pqNzdB,9f35ba40-43e2-4caf-9767-a0d7e8b2f81a,1970-01-01,00:22:30,271,owenskarla@example.net,Health,288.67,1,Mastercard,ESP,KOR,0,Tablet,Android,1,0,0,1621,0
sdv-id-SYagYv,0261c87a-a15c-459a-af8c-a888b1f81ad9,1970-01-01,09:00:38,449,washingtonrenee@example.org,Health,1434.6,1,Amex,ESP,ARG,0,Tablet,Linux,1,0,1,114,1
sdv-id-dfBSOM,62ff74f4-4e92-478b-9a1b-32281e4677ae,1970-01-01,20:42:55,1416,charlesblanchard@example.net,Food,686.08,1,Mastercard,ESP,PRT,0,Desktop,macOS,0,1,0,2,1
sdv-id-stlbXb,9d484003-af70-4e12-a429-42a16d67831d,1970-01-01,17:32:48,1102,chavezveronica@example.org,Retail,1337.54,1,Amex,ESP,CHN,0,Mobile,Android,0,1,0,499,1
sdv-id-yWreli,341d85cd-c925-4285-abc8-906f34a91b86,1970-01-01,11:23:05,344,johnsonkimberly@example.org,Retail,527.42,1,Visa,ESP,USA,1,Mobile,Android,1,1,0,1058,1
sdv-id-eZaWhr,cc79eeca-d9e1-4c82-a8d0-4562beaad00d,1970-01-01,01:09:11,131,vlittle@example.com,Gaming,902.87,1,Visa,ESP,ESP,0,Tablet,iOS,1,0,0,1294,1
sdv-id-lXkJco,f02a1b37-9865-496f-99f8-d29021abbbf2,1970-01-01,16:43:29,184,johnsonmelissa@example.org,Gaming,1052.44,1,Mastercard,ESP,ESP,0,Mobile,Windows,1,1,1,2,1
sdv-id-CBCuKE,ac81ae9b-3257-43d5-a0bb-37ad7a62e1a7,1970-01-01,00:14:05,97,brandi56@example.net,Tech,1348.44,1,Amex,ESP,FRA,0,Desktop,iOS,0,0,0,2,1
sdv-id-tfSHoa,58c6d166-fe65-4782-97c2-6cfdf9d59f7f,1970-01-01,19:37:34,434,livingstontami@example.com,Tech,1481.39,1,Mastercard,ESP,ESP,0,Desktop,macOS,0,1,1,64,1
sdv-id-vwUliL,1327f1bc-2784-478f-b84f-16b3a79fbfaf,1970-01-01,07:18:30,679,pedrocarlson@example.net,Retail,180.86,1,Amex,ESP,ESP,1,Mobile,iOS,1,0,1,128,0
sdv-id-KetjMS,e7ebff3f-3568-4bea-ae4f-fcf31046eb49,1970-01-01,00:10:15,61,michael16@example.com,Gaming,1938.98,1,Amex,ESP,ZAF,0,Tablet,Windows,0,1,0,2,1
sdv-id-tBXhuP,6b52f93c-2321-464e-a20d-4a1f479f6628,1970-01-01,01:14:29,135,vmartinez@example.org,Tech,1584.81,1,Mastercard,ESP,BEL,0,Mobile,Linux,1,1,1,419,1
sdv-id-XXFhZT,aaf2f24e-fe54-4eed-9475-e3a1aa39c161,1970-01-01,03:25:12,1101,leslie03@example.org,Gaming,1427.08,1,Visa,ESP,MEX,1,Desktop,macOS,1,0,1,99,1
sdv-id-REwNkO,bce2358d-2b24-4edb-8928-7a8e17709a00,1970-01-01,12:35:22,1318,sarahdalton@example.com,Health,231.98,1,Visa,ESP,BRA,1,Desktop,macOS,1,0,0,569,1
sdv-id-ugIHrU,8f1c5f8c-f1ae-4af9-a826-a561bf1a61d7,1970-01-01,13:35:23,111,anthony96@example.org,Food,1641.84,1,Mastercard,ESP,DEU,0,Mobile,Android,1,0,1,97,0
sdv-id-caNZku,99d2f7f2-eb1f-483e-856b-1c79a4f17bc1,1970-01-01,01:15:02,233,diazjacob@example.org,Health,6.11,1,Visa,ESP,ESP,1,Tablet,iOS,1,1,1,1211,0
sdv-id-ouDTpn,7a438217-6e77-4dd3-99aa-7cd5a67c7bd7,1970-01-01,22:55:21,78,jenniferroberts@example.com,Food,936.38,1,Mastercard,ESP,BRA,0,Desktop,Windows,0,1,1,2,1
sdv-id-tMSWLm,4398018f-8c9d-4a84-a24c-ee91b4992393,1970-01-01,04:34:19,1357,millercarrie@example.org,Health,264.03,1,Amex,ESP,BEL,1,Desktop,Linux,1,1,1,2099,0
sdv-id-VJdDfP,2ee7d061-dd78-4cff-9707-e14cabff9892,1970-01-01,14:03:37,761,rstone@example.org,Retail,39.94,1,Amex,ESP,USA,1,Mobile,Windows,0,0,1,74,1
sdv-id-hrRcQs,17584f23-1fa0-4802-bbb7-1494b7e767d4,1970-01-01,06:28:17,363,jknight@example.org,Gaming,527.46,1,Visa,ESP,ESP,1,Desktop,iOS,0,1,1,145,0
sdv-id-ivefhP,e7f8daa8-104c-4b6e-aadf-1b58d4a84169,1970-01-01,09:27:25,1191,melanie14@example.com,Health,650.16,1,Mastercard,ESP,ESP,0,Mobile,Windows,0,0,0,4,0
sdv-id-MUdONA,ee2291ef-ab97-47ef-bfc1-9e7bf17a273b,1970-01-01,13:44:02,111,clarksamuel@example.com,Tech,699.21,1,Visa,ESP,CHN,1,Mobile,Android,0,0,1,435,0
sdv-id-QAAyez,e726f649-e650-4ae5-9b25-97f3dd00a64c,1970-01-01,03:58:52,1233,derekcervantes@example.org,Travel,1375.21,1,Amex,ESP,ESP,1,Tablet,iOS,1,0,1,248,1
sdv-id-ljAoLT,42cc32f8-23c0-490e-a341-0b6f7603ccca,1970-01-01,05:52:10,1194,lorianderson@example.net,Gaming,1177.16,1,Mastercard,ESP,SGP,0,Desktop,Windows,0,0,1,10,1
sdv-id-TKDVFc,ab9099a4-35a2-40ae-9af3-05535ec42e08,1970-01-01,00:09:09,1122,hillteresa@example.com,Food,1277.65,1,Amex,ESP,CHN,0,Tablet,Linux,1,1,0,419,1
sdv-id-pmRpsi,8d56bff6-69c9-420f-b425-449cc145d6ba,1970-01-01,23:44:03,1179,mckaydeanna@example.net,Food,1572.5,1,Visa,ESP,SGP,0,Tablet,iOS,0,1,1,267,1
sdv-id-KaoWuW,29b2b32c-1f27-4a2c-8439-1819b97a08ba,1970-01-01,03:57:48,3,cwatson@example.net,Tech,1304.7,1,Amex,ESP,NLD,0,Tablet,macOS,0,1,1,268,1
sdv-id-HTtDFo,b9a5d4d0-4237-41f1-bdac-dc5e20c0f275,1970-01-01,16:46:41,1387,nathaniel85@example.org,Health,912.15,1,Visa,ESP,ESP,0,Mobile,iOS,1,0,0,2,1
sdv-id-HSndKh,81496136-6bc8-42f4-a893-a38a14dd9314,1970-01-01,11:17:52,585,dustinortega@example.org,Travel,573.79,1,Visa,ESP,ESP,1,Tablet,Linux,1,1,1,70,1
sdv-id-PyqOBg,81ae6716-af33-4727-b31a-342fbb822a13,1970-01-01,07:31:59,749,rebecca48@example.com,Retail,99.57,1,Amex,ESP,ESP,1,Mobile,Android,0,0,1,125,0
sdv-id-Isueik,3cf033eb-0d67-4625-9c8b-ac028efa9f51,1970-01-01,07:26:41,896,upineda@example.net,Travel,1447.2,1,Visa,ESP,SGP,0,Tablet,Linux,0,0,0,4,1
sdv-id-alkvJV,a94c4f2f-1d15-4c0e-9807-26cef2b2c021,1970-01-01,15:28:22,285,clarkwendy@example.com,Food,1099.57,1,Amex,ESP,TUR,1,Mobile,macOS,1,1,1,39,0
sdv-id-ARvLMR,71a05d6c-6f5a-4ff3-aea8-4a386cd44902,1970-01-01,01:52:09,823,wangsusan@example.org,Retail,858.36,1,Amex,ESP,BEL,1,Desktop,Linux,0,1,0,2853,0
sdv-id-SKjjqW,0a349670-be8b-45f3-b7e1-c9a264cc7a90,1970-01-01,13:37:59,1267,jenniferjohnson@example.org,Tech,486.62,1,Visa,ESP,ESP,1,Desktop,Android,0,0,1,309,0
sdv-id-EhWfRM,bcf2fc3b-d958-44c2-a053-8c1ba84510a1,1970-01-01,06:00:08,788,xjames@example.org,Food,931.3,1,Amex,ESP,BEL,0,Desktop,Windows,1,1,0,154,0
sdv-id-cvvfnR,1ecc9af6-ef46-4612-ad5c-8842e73e153d,1970-01-01,12:23:33,89,samuelwalker@example.org,Gaming,1094.42,1,Visa,ESP,CAN,1,Tablet,iOS,0,0,1,282,1
sdv-id-zxruan,5c3e82e9-6867-453f-8ad2-1d5dacfb605e,1970-01-01,22:33:02,87,jarednelson@example.org,Travel,224.78,1,Amex,ESP,NGA,0,Mobile,Linux,1,0,1,2663,0
sdv-id-lqSytB,ec361fe5-e622-44be-a7f9-ead24fc1c667,1970-01-01,04:48:39,1178,ghorton@example.com,Gaming,465.46,1,Mastercard,ESP,ESP,1,Mobile,macOS,1,1,1,2711,1
sdv-id-IacqrF,496d4895-c8d7-425c-823b-576b0ead4e04,1970-01-01,12:02:48,1298,delgadowilliam@example.net,Tech,1434.27,1,Visa,ESP,BRA,0,Mobile,Linux,1,0,0,230,1
sdv-id-vjfjMa,b0385cd1-fb86-41c1-98be-6c14b2675285,1970-01-01,15:03:34,1081,jeremiah06@example.net,Gaming,5.13,1,Visa,ESP,ESP,1,Mobile,Android,1,1,1,2771,1
sdv-id-VFCRsk,0d31812e-30c3-4756-9453-f867b97e6224,1970-01-01,09:07:33,1361,mortonpatricia@example.com,Travel,76.97,1,Visa,ESP,ESP,1,Tablet,iOS,0,0,0,1739,1
sdv-id-sJzDPr,7f0544ca-40f6-454a-989d-f5ed6df2b925,1970-01-01,01:13:02,454,bestchad@example.net,Gaming,1290.96,1,Mastercard,ESP,ESP,0,Desktop,Android,0,1,1,1523,1
sdv-id-TfcYqC,e9d68f23-b489-4070-b914-f8a8bea4ff31,1970-01-01,07:07:07,791,omarevans@example.org,Travel,1017.4,1,Mastercard,ESP,ESP,0,Tablet,Android,1,0,0,84,1
sdv-id-RigVHd,5f18e583-f0b6-483f-a377-f6f1d289f0ab,1970-01-01,01:51:32,1437,rsexton@example.com,Travel,1005.29,1,Amex,ESP,ESP,1,Mobile,Android,1,0,0,1483,0
sdv-id-xuyfxU,f9c3ee05-0012-4399-a7af-55453d3fec1b,1970-01-01,23:56:56,948,bethany84@example.com,Health,488.31,1,Visa,ESP,SAU,1,Desktop,iOS,0,1,0,513,0
sdv-id-gcFlXJ,23d26b8d-ae46-424d-91d0-5ef3a91883fc,1970-01-01,04:36:57,247,christinahernandez@example.com,Health,5.13,1,Visa,ESP,ESP,1,Tablet,macOS,0,0,1,248,0
sdv-id-AcEEdQ,07f194f9-c115-4d6d-8a4e-5b70a6d964a3,1970-01-01,12:45:57,1052,uramos@example.org,Retail,5.13,1,Amex,ESP,THA,1,Desktop,Android,1,0,1,2879,0
sdv-id-RfQouC,8d7248e2-951f-48d0-9e84-f058d5a804eb,1970-01-01,08:07:51,377,nathanrogers@example.org,Gaming,1387.49,1,Amex,ESP,USA,0,Tablet,Android,1,1,1,35,1
sdv-id-WOMNal,0a39561f-3473-49d3-ac5b-059aafcd2960,1970-01-01,15:10:45,784,gonzalezjohn@example.com,Health,257.18,1,Amex,ESP,TUR,0,Tablet,Android,1,0,0,76,0
sdv-id-fYNgUQ,a01d9aeb-5206-4f1c-a30b-f0db1454578f,1970-01-01,08:50:27,257,deannaguzman@example.com,Tech,1603.44,1,Visa,ESP,IND,1,Mobile,Android,0,1,1,116,1
sdv-id-PiyGzT,3556071b-11b9-41b1-913f-9d0fde550a06,1970-01-01,08:49:20,930,rogerdavis@example.net,Retail,279.27,1,Amex,ESP,EGY,1,Mobile,Windows,1,1,1,36,1
sdv-id-SNIlgz,732fc932-ab96-4697-81e1-f813747ac231,1970-01-01,23:34:25,1210,richardscharles@example.net,Retail,566.36,1,Mastercard,ESP,COL,0,Desktop,Android,1,1,0,2,1
sdv-id-jCPSGf,c9ac376c-fe11-430e-90fc-fdaa274b369e,1970-01-01,00:31:18,472,dillonbennett@example.com,Retail,775.48,1,Amex,ESP,ITA,0,Desktop,Linux,1,0,1,39,1
sdv-id-qheBmq,081fec82-ca9a-4f77-b26a-51a576b40672,1970-01-01,15:29:15,651,iscott@example.com,Tech,6.91,1,Mastercard,ESP,DEU,1,Mobile,Windows,0,1,0,2420,0
sdv-id-uTvYfP,132fdba1-f106-4955-8265-3ccf06ec3c00,1970-01-01,14:16:52,1317,richardboyd@example.org,Health,253.1,1,Visa,ESP,DEU,0,Tablet,iOS,0,1,0,1512,1
sdv-id-ooRUMC,a6145f1b-79a3-46a8-9f23-a1b588e65e96,1970-01-01,07:12:20,372,archerbrandon@example.org,Health,557.43,1,Visa,ESP,BRA,0,Desktop,Android,1,1,0,35,1
sdv-id-GtGtaJ,5a8258cb-8d78-4a9b-ad87-adb64448cbb9,1970-01-01,11:52:59,604,coryhamilton@example.org,Gaming,112.69,1,Amex,ESP,ESP,0,Mobile,Windows,0,0,1,1267,0
